clip_name,label
train17865.aiff,0
train17866.aiff,0
train17867.aiff,1
train17868.aiff,0
train17869.aiff,0
train17870.aiff,0
train17871.aiff,0
train17872.aiff,0
train17873.aiff,0
train17874.aiff,0
train17875.aiff,1
train17876.aiff,0
train17877.aiff,0
train17878.aiff,0
train17879.aiff,1
train17880.aiff,0
train17881.aiff,1
train17882.aiff,0
train17883.aiff,0
train17884.aiff,0
train17885.aiff,0
train17886.aiff,0
train17887.aiff,0
train17888.aiff,0
train17889.aiff,0
train17890.aiff,0
train17891.aiff,0
train17892.aiff,0
train17893.aiff,0
train17894.aiff,0
train17895.aiff,0
train17896.aiff,0
train17897.aiff,0
train17898.aiff,0
train17899.aiff,0
train17900.aiff,0
train17901.aiff,0
train17902.aiff,0
train17903.aiff,0
train17904.aiff,0
train17905.aiff,0
train17906.aiff,0
train17907.aiff,0
train17908.aiff,0
train17909.aiff,0
train17910.aiff,0
train17911.aiff,0
train17912.aiff,0
train17913.aiff,0
train17914.aiff,0
train17915.aiff,0
train17916.aiff,0
train17917.aiff,0
train17918.aiff,0
train17919.aiff,0
train17920.aiff,0
train17921.aiff,0
train17922.aiff,0
train17923.aiff,0
train17924.aiff,0
train17925.aiff,0
train17926.aiff,0
train17927.aiff,0
train17928.aiff,0
train17929.aiff,0
train17930.aiff,0
train17931.aiff,0
train17932.aiff,0
train17933.aiff,0
train17934.aiff,0
train17935.aiff,0
train17936.aiff,0
train17937.aiff,0
train17938.aiff,0
train17939.aiff,0
train17940.aiff,0
train17941.aiff,0
train17942.aiff,0
train17943.aiff,0
train17944.aiff,0
train17945.aiff,0
train17946.aiff,0
train17947.aiff,0
train17948.aiff,0
train17949.aiff,0
train17950.aiff,0
train17951.aiff,0
train17952.aiff,0
train17953.aiff,0
train17954.aiff,0
train17955.aiff,0
train17956.aiff,0
train17957.aiff,0
train17958.aiff,0
train17959.aiff,0
train17960.aiff,1
train17961.aiff,1
train17962.aiff,1
train17963.aiff,0
train17964.aiff,0
train17965.aiff,0
train17966.aiff,1
train17967.aiff,0
train17968.aiff,0
train17969.aiff,0
train17970.aiff,0
train17971.aiff,0
train17972.aiff,0
train17973.aiff,0
train17974.aiff,0
train17975.aiff,0
train17976.aiff,1
train17977.aiff,1
train17978.aiff,0
train17979.aiff,0
train17980.aiff,0
train17981.aiff,0
train17982.aiff,0
train17983.aiff,0
train17984.aiff,0
train17985.aiff,0
train17986.aiff,0
train17987.aiff,0
train17988.aiff,0
train17989.aiff,1
train17990.aiff,0
train17991.aiff,0
train17992.aiff,0
train17993.aiff,0
train17994.aiff,1
train17995.aiff,0
train17996.aiff,0
train17997.aiff,0
train17998.aiff,0
train17999.aiff,0
train18000.aiff,0
train18001.aiff,1
train18002.aiff,0
train18003.aiff,0
train18004.aiff,0
train18005.aiff,0
train18006.aiff,1
train18007.aiff,0
train18008.aiff,0
train18009.aiff,1
train18010.aiff,0
train18011.aiff,0
train18012.aiff,0
train18013.aiff,0
train18014.aiff,0
train18015.aiff,0
train18016.aiff,0
train18017.aiff,0
train18018.aiff,0
train18019.aiff,0
train18020.aiff,0
train18021.aiff,0
train18022.aiff,0
train18023.aiff,0
train18024.aiff,0
train18025.aiff,0
train18026.aiff,0
train18027.aiff,0
train18028.aiff,0
train18029.aiff,0
train18030.aiff,0
train18031.aiff,0
train18032.aiff,0
train18033.aiff,0
train18034.aiff,0
train18035.aiff,0
train18036.aiff,0
train18037.aiff,0
train18038.aiff,0
train18039.aiff,0
train18040.aiff,0
train18041.aiff,0
train18042.aiff,0
train18043.aiff,0
train18044.aiff,0
train18045.aiff,0
train18046.aiff,0
train18047.aiff,0
train18048.aiff,0
train18049.aiff,0
train18050.aiff,0
train18051.aiff,0
train18052.aiff,0
train18053.aiff,0
train18054.aiff,0
train18055.aiff,0
train18056.aiff,0
train18057.aiff,0
train18058.aiff,0
train18059.aiff,0
train18060.aiff,0
train18061.aiff,0
train18062.aiff,0
train18063.aiff,0
train18064.aiff,0
train18065.aiff,0
train18066.aiff,0
train18067.aiff,0
train18068.aiff,0
train18069.aiff,0
train18070.aiff,1
train18071.aiff,0
train18072.aiff,0
train18073.aiff,0
train18074.aiff,0
train18075.aiff,1
train18076.aiff,1
train18077.aiff,0
train18078.aiff,0
train18079.aiff,0
train18080.aiff,0
train18081.aiff,0
train18082.aiff,0
train18083.aiff,0
train18084.aiff,0
train18085.aiff,0
train18086.aiff,0
train18087.aiff,0
train18088.aiff,0
train18089.aiff,0
train18090.aiff,0
train18091.aiff,0
train18092.aiff,0
train18093.aiff,0
train18094.aiff,0
train18095.aiff,0
train18096.aiff,0
train18097.aiff,0
train18098.aiff,0
train18099.aiff,0
train18100.aiff,0
train18101.aiff,1
train18102.aiff,0
train18103.aiff,0
train18104.aiff,0
train18105.aiff,0
train18106.aiff,0
train18107.aiff,1
train18108.aiff,0
train18109.aiff,0
train18110.aiff,0
train18111.aiff,0
train18112.aiff,0
train18113.aiff,0
train18114.aiff,1
train18115.aiff,0
train18116.aiff,0
train18117.aiff,0
train18118.aiff,0
train18119.aiff,0
train18120.aiff,0
train18121.aiff,0
train18122.aiff,0
train18123.aiff,0
train18124.aiff,1
train18125.aiff,1
train18126.aiff,0
train18127.aiff,0
train18128.aiff,0
train18129.aiff,1
train18130.aiff,0
train18131.aiff,0
train18132.aiff,0
train18133.aiff,0
train18134.aiff,0
train18135.aiff,0
train18136.aiff,0
train18137.aiff,0
train18138.aiff,0
train18139.aiff,0
train18140.aiff,0
train18141.aiff,0
train18142.aiff,0
train18143.aiff,0
train18144.aiff,0
train18145.aiff,0
train18146.aiff,0
train18147.aiff,0
train18148.aiff,0
train18149.aiff,0
train18150.aiff,1
train18151.aiff,0
train18152.aiff,0
train18153.aiff,0
train18154.aiff,0
train18155.aiff,1
train18156.aiff,0
train18157.aiff,0
train18158.aiff,0
train18159.aiff,0
train18160.aiff,0
train18161.aiff,0
train18162.aiff,0
train18163.aiff,0
train18164.aiff,0
train18165.aiff,0
train18166.aiff,0
train18167.aiff,0
train18168.aiff,0
train18169.aiff,0
train18170.aiff,0
train18171.aiff,0
train18172.aiff,1
train18173.aiff,0
train18174.aiff,0
train18175.aiff,0
train18176.aiff,0
train18177.aiff,1
train18178.aiff,0
train18179.aiff,0
train18180.aiff,1
train18181.aiff,0
train18182.aiff,0
train18183.aiff,0
train18184.aiff,0
train18185.aiff,0
train18186.aiff,0
train18187.aiff,0
train18188.aiff,0
train18189.aiff,0
train18190.aiff,1
train18191.aiff,1
train18192.aiff,1
train18193.aiff,1
train18194.aiff,1
train18195.aiff,0
train18196.aiff,0
train18197.aiff,1
train18198.aiff,1
train18199.aiff,0
train18200.aiff,1
train18201.aiff,0
train18202.aiff,1
train18203.aiff,1
train18204.aiff,0
train18205.aiff,1
train18206.aiff,1
train18207.aiff,1
train18208.aiff,1
train18209.aiff,1
train18210.aiff,0
train18211.aiff,0
train18212.aiff,0
train18213.aiff,0
train18214.aiff,0
train18215.aiff,0
train18216.aiff,0
train18217.aiff,0
train18218.aiff,0
train18219.aiff,0
train18220.aiff,0
train18221.aiff,0
train18222.aiff,0
train18223.aiff,0
train18224.aiff,0
train18225.aiff,0
train18226.aiff,0
train18227.aiff,0
train18228.aiff,0
train18229.aiff,0
train18230.aiff,0
train18231.aiff,0
train18232.aiff,0
train18233.aiff,0
train18234.aiff,1
train18235.aiff,0
train18236.aiff,0
train18237.aiff,0
train18238.aiff,0
train18239.aiff,0
train18240.aiff,0
train18241.aiff,1
train18242.aiff,1
train18243.aiff,0
train18244.aiff,0
train18245.aiff,0
train18246.aiff,0
train18247.aiff,0
train18248.aiff,0
train18249.aiff,0
train18250.aiff,1
train18251.aiff,0
train18252.aiff,0
train18253.aiff,0
train18254.aiff,0
train18255.aiff,0
train18256.aiff,0
train18257.aiff,0
train18258.aiff,0
train18259.aiff,0
train18260.aiff,0
train18261.aiff,0
train18262.aiff,0
train18263.aiff,0
train18264.aiff,0
train18265.aiff,0
train18266.aiff,0
train18267.aiff,0
train18268.aiff,0
train18269.aiff,0
train18270.aiff,0
train18271.aiff,0
train18272.aiff,1
train18273.aiff,1
train18274.aiff,1
train18275.aiff,1
train18276.aiff,0
train18277.aiff,0
train18278.aiff,0
train18279.aiff,0
train18280.aiff,0
train18281.aiff,0
train18282.aiff,0
train18283.aiff,0
train18284.aiff,0
train18285.aiff,0
train18286.aiff,0
train18287.aiff,0
train18288.aiff,0
train18289.aiff,0
train18290.aiff,0
train18291.aiff,1
train18292.aiff,0
train18293.aiff,0
train18294.aiff,0
train18295.aiff,0
train18296.aiff,0
train18297.aiff,0
train18298.aiff,0
train18299.aiff,0
train18300.aiff,0
train18301.aiff,0
train18302.aiff,0
train18303.aiff,0
train18304.aiff,0
train18305.aiff,0
train18306.aiff,0
train18307.aiff,0
train18308.aiff,0
train18309.aiff,0
train18310.aiff,0
train18311.aiff,0
train18312.aiff,0
train18313.aiff,0
train18314.aiff,0
train18315.aiff,0
train18316.aiff,0
train18317.aiff,0
train18318.aiff,0
train18319.aiff,0
train18320.aiff,0
train18321.aiff,1
train18322.aiff,0
train18323.aiff,0
train18324.aiff,0
train18325.aiff,0
train18326.aiff,0
train18327.aiff,0
train18328.aiff,0
train18329.aiff,0
train18330.aiff,0
train18331.aiff,0
train18332.aiff,0
train18333.aiff,0
train18334.aiff,0
train18335.aiff,0
train18336.aiff,0
train18337.aiff,0
train18338.aiff,0
train18339.aiff,0
train18340.aiff,0
train18341.aiff,0
train18342.aiff,0
train18343.aiff,0
train18344.aiff,0
train18345.aiff,0
train18346.aiff,0
train18347.aiff,0
train18348.aiff,0
train18349.aiff,1
train18350.aiff,0
train18351.aiff,0
train18352.aiff,1
train18353.aiff,0
train18354.aiff,0
train18355.aiff,1
train18356.aiff,0
train18357.aiff,0
train18358.aiff,0
train18359.aiff,0
train18360.aiff,0
train18361.aiff,0
train18362.aiff,0
train18363.aiff,0
train18364.aiff,0
train18365.aiff,0
train18366.aiff,0
train18367.aiff,0
train18368.aiff,0
train18369.aiff,0
train18370.aiff,0
train18371.aiff,0
train18372.aiff,1
train18373.aiff,1
train18374.aiff,1
train18375.aiff,1
train18376.aiff,1
train18377.aiff,0
train18378.aiff,0
train18379.aiff,1
train18380.aiff,0
train18381.aiff,0
train18382.aiff,0
train18383.aiff,1
train18384.aiff,0
train18385.aiff,0
train18386.aiff,1
train18387.aiff,0
train18388.aiff,0
train18389.aiff,0
train18390.aiff,1
train18391.aiff,1
train18392.aiff,1
train18393.aiff,1
train18394.aiff,0
train18395.aiff,0
train18396.aiff,0
train18397.aiff,0
train18398.aiff,0
train18399.aiff,0
train18400.aiff,1
train18401.aiff,1
train18402.aiff,1
train18403.aiff,0
train18404.aiff,0
train18405.aiff,0
train18406.aiff,0
train18407.aiff,0
train18408.aiff,0
train18409.aiff,0
train18410.aiff,0
train18411.aiff,0
train18412.aiff,0
train18413.aiff,0
train18414.aiff,0
train18415.aiff,0
train18416.aiff,1
train18417.aiff,0
train18418.aiff,0
train18419.aiff,0
train18420.aiff,0
train18421.aiff,0
train18422.aiff,0
train18423.aiff,0
train18424.aiff,0
train18425.aiff,0
train18426.aiff,1
train18427.aiff,0
train18428.aiff,0
train18429.aiff,0
train18430.aiff,1
train18431.aiff,1
train18432.aiff,1
train18433.aiff,1
train18434.aiff,1
train18435.aiff,0
train18436.aiff,1
train18437.aiff,0
train18438.aiff,0
train18439.aiff,1
train18440.aiff,1
train18441.aiff,0
train18442.aiff,0
train18443.aiff,1
train18444.aiff,1
train18445.aiff,1
train18446.aiff,1
train18447.aiff,0
train18448.aiff,1
train18449.aiff,1
train18450.aiff,1
train18451.aiff,1
train18452.aiff,0
train18453.aiff,1
train18454.aiff,1
train18455.aiff,1
train18456.aiff,0
train18457.aiff,0
train18458.aiff,0
train18459.aiff,1
train18460.aiff,1
train18461.aiff,0
train18462.aiff,0
train18463.aiff,0
train18464.aiff,0
train18465.aiff,0
train18466.aiff,0
train18467.aiff,0
train18468.aiff,0
train18469.aiff,0
train18470.aiff,0
train18471.aiff,0
train18472.aiff,0
train18473.aiff,0
train18474.aiff,0
train18475.aiff,0
train18476.aiff,1
train18477.aiff,0
train18478.aiff,0
train18479.aiff,0
train18480.aiff,0
train18481.aiff,0
train18482.aiff,1
train18483.aiff,1
train18484.aiff,1
train18485.aiff,1
train18486.aiff,0
train18487.aiff,0
train18488.aiff,1
train18489.aiff,0
train18490.aiff,1
train18491.aiff,1
train18492.aiff,0
train18493.aiff,0
train18494.aiff,1
train18495.aiff,1
train18496.aiff,1
train18497.aiff,1
train18498.aiff,0
train18499.aiff,0
train18500.aiff,1
train18501.aiff,1
train18502.aiff,0
train18503.aiff,1
train18504.aiff,1
train18505.aiff,1
train18506.aiff,1
train18507.aiff,1
train18508.aiff,1
train18509.aiff,1
train18510.aiff,1
train18511.aiff,1
train18512.aiff,1
train18513.aiff,1
train18514.aiff,0
train18515.aiff,1
train18516.aiff,1
train18517.aiff,1
train18518.aiff,1
train18519.aiff,0
train18520.aiff,0
train18521.aiff,1
train18522.aiff,0
train18523.aiff,0
train18524.aiff,0
train18525.aiff,1
train18526.aiff,1
train18527.aiff,0
train18528.aiff,0
train18529.aiff,1
train18530.aiff,1
train18531.aiff,1
train18532.aiff,1
train18533.aiff,1
train18534.aiff,1
train18535.aiff,1
train18536.aiff,1
train18537.aiff,1
train18538.aiff,1
train18539.aiff,1
train18540.aiff,1
train18541.aiff,1
train18542.aiff,1
train18543.aiff,1
train18544.aiff,1
train18545.aiff,0
train18546.aiff,1
train18547.aiff,1
train18548.aiff,1
train18549.aiff,1
train18550.aiff,1
train18551.aiff,0
train18552.aiff,0
train18553.aiff,0
train18554.aiff,1
train18555.aiff,1
train18556.aiff,1
train18557.aiff,0
train18558.aiff,1
train18559.aiff,1
train18560.aiff,1
train18561.aiff,1
train18562.aiff,1
train18563.aiff,1
train18564.aiff,1
train18565.aiff,0
train18566.aiff,1
train18567.aiff,1
train18568.aiff,1
train18569.aiff,1
train18570.aiff,1
train18571.aiff,1
train18572.aiff,0
train18573.aiff,1
train18574.aiff,1
train18575.aiff,0
train18576.aiff,1
train18577.aiff,1
train18578.aiff,0
train18579.aiff,0
train18580.aiff,1
train18581.aiff,1
train18582.aiff,1
train18583.aiff,0
train18584.aiff,0
train18585.aiff,0
train18586.aiff,0
train18587.aiff,1
train18588.aiff,1
train18589.aiff,1
train18590.aiff,0
train18591.aiff,0
train18592.aiff,0
train18593.aiff,1
train18594.aiff,0
train18595.aiff,0
train18596.aiff,0
train18597.aiff,0
train18598.aiff,0
train18599.aiff,0
train18600.aiff,0
train18601.aiff,1
train18602.aiff,1
train18603.aiff,1
train18604.aiff,1
train18605.aiff,1
train18606.aiff,1
train18607.aiff,0
train18608.aiff,1
train18609.aiff,1
train18610.aiff,0
train18611.aiff,1
train18612.aiff,1
train18613.aiff,1
train18614.aiff,0
train18615.aiff,0
train18616.aiff,1
train18617.aiff,1
train18618.aiff,1
train18619.aiff,1
train18620.aiff,0
train18621.aiff,0
train18622.aiff,1
train18623.aiff,0
train18624.aiff,0
train18625.aiff,0
train18626.aiff,0
train18627.aiff,0
train18628.aiff,0
train18629.aiff,0
train18630.aiff,0
train18631.aiff,1
train18632.aiff,0
train18633.aiff,0
train18634.aiff,0
train18635.aiff,1
train18636.aiff,1
train18637.aiff,0
train18638.aiff,0
train18639.aiff,1
train18640.aiff,1
train18641.aiff,0
train18642.aiff,1
train18643.aiff,1
train18644.aiff,1
train18645.aiff,1
train18646.aiff,1
train18647.aiff,1
train18648.aiff,1
train18649.aiff,0
train18650.aiff,0
train18651.aiff,0
train18652.aiff,0
train18653.aiff,0
train18654.aiff,1
train18655.aiff,1
train18656.aiff,1
train18657.aiff,1
train18658.aiff,1
train18659.aiff,1
train18660.aiff,1
train18661.aiff,0
train18662.aiff,1
train18663.aiff,1
train18664.aiff,1
train18665.aiff,0
train18666.aiff,0
train18667.aiff,1
train18668.aiff,1
train18669.aiff,1
train18670.aiff,1
train18671.aiff,1
train18672.aiff,1
train18673.aiff,1
train18674.aiff,1
train18675.aiff,0
train18676.aiff,0
train18677.aiff,1
train18678.aiff,1
train18679.aiff,0
train18680.aiff,0
train18681.aiff,1
train18682.aiff,1
train18683.aiff,1
train18684.aiff,1
train18685.aiff,0
train18686.aiff,0
train18687.aiff,0
train18688.aiff,0
train18689.aiff,0
train18690.aiff,0
train18691.aiff,0
train18692.aiff,0
train18693.aiff,1
train18694.aiff,1
train18695.aiff,1
train18696.aiff,1
train18697.aiff,0
train18698.aiff,0
train18699.aiff,1
train18700.aiff,1
train18701.aiff,1
train18702.aiff,0
train18703.aiff,1
train18704.aiff,1
train18705.aiff,0
train18706.aiff,0
train18707.aiff,1
train18708.aiff,0
train18709.aiff,0
train18710.aiff,0
train18711.aiff,1
train18712.aiff,1
train18713.aiff,1
train18714.aiff,0
train18715.aiff,0
train18716.aiff,1
train18717.aiff,0
train18718.aiff,0
train18719.aiff,0
train18720.aiff,1
train18721.aiff,0
train18722.aiff,0
train18723.aiff,0
train18724.aiff,1
train18725.aiff,1
train18726.aiff,0
train18727.aiff,1
train18728.aiff,1
train18729.aiff,1
train18730.aiff,1
train18731.aiff,1
train18732.aiff,1
train18733.aiff,1
train18734.aiff,1
train18735.aiff,1
train18736.aiff,1
train18737.aiff,0
train18738.aiff,0
train18739.aiff,0
train18740.aiff,0
train18741.aiff,0
train18742.aiff,0
train18743.aiff,1
train18744.aiff,1
train18745.aiff,0
train18746.aiff,1
train18747.aiff,0
train18748.aiff,0
train18749.aiff,0
train18750.aiff,0
train18751.aiff,1
train18752.aiff,1
train18753.aiff,0
train18754.aiff,1
train18755.aiff,0
train18756.aiff,1
train18757.aiff,1
train18758.aiff,0
train18759.aiff,1
train18760.aiff,0
train18761.aiff,1
train18762.aiff,1
train18763.aiff,1
train18764.aiff,1
train18765.aiff,1
train18766.aiff,1
train18767.aiff,1
train18768.aiff,1
train18769.aiff,1
train18770.aiff,1
train18771.aiff,1
train18772.aiff,1
train18773.aiff,1
train18774.aiff,1
train18775.aiff,1
train18776.aiff,1
train18777.aiff,1
train18778.aiff,1
train18779.aiff,1
train18780.aiff,0
train18781.aiff,1
train18782.aiff,0
train18783.aiff,1
train18784.aiff,0
train18785.aiff,0
train18786.aiff,1
train18787.aiff,1
train18788.aiff,1
train18789.aiff,0
train18790.aiff,0
train18791.aiff,0
train18792.aiff,0
train18793.aiff,0
train18794.aiff,1
train18795.aiff,1
train18796.aiff,0
train18797.aiff,1
train18798.aiff,1
train18799.aiff,0
train18800.aiff,1
train18801.aiff,1
train18802.aiff,0
train18803.aiff,0
train18804.aiff,0
train18805.aiff,1
train18806.aiff,1
train18807.aiff,1
train18808.aiff,1
train18809.aiff,1
train18810.aiff,1
train18811.aiff,1
train18812.aiff,1
train18813.aiff,1
train18814.aiff,0
train18815.aiff,0
train18816.aiff,1
train18817.aiff,1
train18818.aiff,1
train18819.aiff,1
train18820.aiff,1
train18821.aiff,1
train18822.aiff,1
train18823.aiff,0
train18824.aiff,1
train18825.aiff,1
train18826.aiff,1
train18827.aiff,1
train18828.aiff,1
train18829.aiff,0
train18830.aiff,1
train18831.aiff,1
train18832.aiff,1
train18833.aiff,1
train18834.aiff,1
train18835.aiff,0
train18836.aiff,1
train18837.aiff,1
train18838.aiff,1
train18839.aiff,0
train18840.aiff,0
train18841.aiff,0
train18842.aiff,1
train18843.aiff,0
train18844.aiff,0
train18845.aiff,1
train18846.aiff,0
train18847.aiff,1
train18848.aiff,0
train18849.aiff,1
train18850.aiff,1
train18851.aiff,0
train18852.aiff,0
train18853.aiff,1
train18854.aiff,1
train18855.aiff,1
train18856.aiff,1
train18857.aiff,0
train18858.aiff,1
train18859.aiff,1
train18860.aiff,1
train18861.aiff,0
train18862.aiff,0
train18863.aiff,0
train18864.aiff,1
train18865.aiff,1
train18866.aiff,1
train18867.aiff,1
train18868.aiff,1
train18869.aiff,1
train18870.aiff,1
train18871.aiff,1
train18872.aiff,1
train18873.aiff,1
train18874.aiff,0
train18875.aiff,1
train18876.aiff,1
train18877.aiff,1
train18878.aiff,1
train18879.aiff,0
train18880.aiff,1
train18881.aiff,0
train18882.aiff,0
train18883.aiff,0
train18884.aiff,0
train18885.aiff,0
train18886.aiff,0
train18887.aiff,0
train18888.aiff,0
train18889.aiff,0
train18890.aiff,0
train18891.aiff,1
train18892.aiff,0
train18893.aiff,0
train18894.aiff,0
train18895.aiff,0
train18896.aiff,0
train18897.aiff,0
train18898.aiff,0
train18899.aiff,0
train18900.aiff,0
train18901.aiff,0
train18902.aiff,0
train18903.aiff,1
train18904.aiff,1
train18905.aiff,1
train18906.aiff,0
train18907.aiff,1
train18908.aiff,1
train18909.aiff,0
train18910.aiff,1
train18911.aiff,1
train18912.aiff,1
train18913.aiff,1
train18914.aiff,1
train18915.aiff,0
train18916.aiff,0
train18917.aiff,0
train18918.aiff,1
train18919.aiff,0
train18920.aiff,0
train18921.aiff,0
train18922.aiff,0
train18923.aiff,1
train18924.aiff,1
train18925.aiff,1
train18926.aiff,0
train18927.aiff,0
train18928.aiff,0
train18929.aiff,0
train18930.aiff,0
train18931.aiff,0
train18932.aiff,0
train18933.aiff,0
train18934.aiff,0
train18935.aiff,0
train18936.aiff,0
train18937.aiff,1
train18938.aiff,1
train18939.aiff,1
train18940.aiff,0
train18941.aiff,1
train18942.aiff,1
train18943.aiff,1
train18944.aiff,0
train18945.aiff,0
train18946.aiff,1
train18947.aiff,1
train18948.aiff,1
train18949.aiff,1
train18950.aiff,1
train18951.aiff,1
train18952.aiff,1
train18953.aiff,1
train18954.aiff,1
train18955.aiff,1
train18956.aiff,1
train18957.aiff,1
train18958.aiff,1
train18959.aiff,0
train18960.aiff,0
train18961.aiff,0
train18962.aiff,0
train18963.aiff,0
train18964.aiff,1
train18965.aiff,1
train18966.aiff,1
train18967.aiff,1
train18968.aiff,1
train18969.aiff,1
train18970.aiff,1
train18971.aiff,0
train18972.aiff,0
train18973.aiff,1
train18974.aiff,1
train18975.aiff,1
train18976.aiff,1
train18977.aiff,1
train18978.aiff,1
train18979.aiff,0
train18980.aiff,1
train18981.aiff,1
train18982.aiff,0
train18983.aiff,1
train18984.aiff,1
train18985.aiff,1
train18986.aiff,1
train18987.aiff,1
train18988.aiff,0
train18989.aiff,0
train18990.aiff,1
train18991.aiff,1
train18992.aiff,0
train18993.aiff,0
train18994.aiff,0
train18995.aiff,1
train18996.aiff,1
train18997.aiff,0
train18998.aiff,0
train18999.aiff,1
train19000.aiff,1
train19001.aiff,1
train19002.aiff,1
train19003.aiff,1
train19004.aiff,1
train19005.aiff,1
train19006.aiff,0
train19007.aiff,0
train19008.aiff,1
train19009.aiff,1
train19010.aiff,1
train19011.aiff,0
train19012.aiff,1
train19013.aiff,1
train19014.aiff,1
train19015.aiff,1
train19016.aiff,1
train19017.aiff,0
train19018.aiff,1
train19019.aiff,1
train19020.aiff,0
train19021.aiff,0
train19022.aiff,1
train19023.aiff,1
train19024.aiff,1
train19025.aiff,1
train19026.aiff,1
train19027.aiff,1
train19028.aiff,0
train19029.aiff,0
train19030.aiff,1
train19031.aiff,0
train19032.aiff,1
train19033.aiff,1
train19034.aiff,1
train19035.aiff,0
train19036.aiff,0
train19037.aiff,0
train19038.aiff,0
train19039.aiff,0
train19040.aiff,0
train19041.aiff,0
train19042.aiff,0
train19043.aiff,0
train19044.aiff,0
train19045.aiff,0
train19046.aiff,0
train19047.aiff,0
train19048.aiff,0
train19049.aiff,0
train19050.aiff,1
train19051.aiff,1
train19052.aiff,1
train19053.aiff,1
train19054.aiff,1
train19055.aiff,1
train19056.aiff,0
train19057.aiff,1
train19058.aiff,1
train19059.aiff,0
train19060.aiff,1
train19061.aiff,1
train19062.aiff,1
train19063.aiff,1
train19064.aiff,1
train19065.aiff,0
train19066.aiff,1
train19067.aiff,0
train19068.aiff,0
train19069.aiff,1
train19070.aiff,1
train19071.aiff,1
train19072.aiff,1
train19073.aiff,0
train19074.aiff,1
train19075.aiff,0
train19076.aiff,1
train19077.aiff,1
train19078.aiff,1
train19079.aiff,1
train19080.aiff,1
train19081.aiff,1
train19082.aiff,1
train19083.aiff,1
train19084.aiff,1
train19085.aiff,1
train19086.aiff,1
train19087.aiff,1
train19088.aiff,1
train19089.aiff,0
train19090.aiff,0
train19091.aiff,1
train19092.aiff,1
train19093.aiff,1
train19094.aiff,1
train19095.aiff,1
train19096.aiff,1
train19097.aiff,1
train19098.aiff,1
train19099.aiff,1
train19100.aiff,1
train19101.aiff,1
train19102.aiff,1
train19103.aiff,1
train19104.aiff,0
train19105.aiff,1
train19106.aiff,1
train19107.aiff,1
train19108.aiff,1
train19109.aiff,1
train19110.aiff,1
train19111.aiff,0
train19112.aiff,1
train19113.aiff,1
train19114.aiff,0
train19115.aiff,0
train19116.aiff,1
train19117.aiff,1
train19118.aiff,1
train19119.aiff,1
train19120.aiff,0
train19121.aiff,0
train19122.aiff,1
train19123.aiff,1
train19124.aiff,0
train19125.aiff,1
train19126.aiff,1
train19127.aiff,0
train19128.aiff,0
train19129.aiff,1
train19130.aiff,1
train19131.aiff,1
train19132.aiff,1
train19133.aiff,1
train19134.aiff,0
train19135.aiff,1
train19136.aiff,1
train19137.aiff,1
train19138.aiff,1
train19139.aiff,1
train19140.aiff,1
train19141.aiff,1
train19142.aiff,1
train19143.aiff,1
train19144.aiff,1
train19145.aiff,1
train19146.aiff,0
train19147.aiff,0
train19148.aiff,0
train19149.aiff,1
train19150.aiff,0
train19151.aiff,0
train19152.aiff,0
train19153.aiff,0
train19154.aiff,1
train19155.aiff,1
train19156.aiff,0
train19157.aiff,1
train19158.aiff,1
train19159.aiff,1
train19160.aiff,0
train19161.aiff,0
train19162.aiff,0
train19163.aiff,0
train19164.aiff,0
train19165.aiff,1
train19166.aiff,1
train19167.aiff,0
train19168.aiff,0
train19169.aiff,0
train19170.aiff,0
train19171.aiff,0
train19172.aiff,0
train19173.aiff,0
train19174.aiff,1
train19175.aiff,1
train19176.aiff,1
train19177.aiff,1
train19178.aiff,1
train19179.aiff,1
train19180.aiff,1
train19181.aiff,1
train19182.aiff,1
train19183.aiff,1
train19184.aiff,1
train19185.aiff,0
train19186.aiff,0
train19187.aiff,1
train19188.aiff,1
train19189.aiff,0
train19190.aiff,0
train19191.aiff,0
train19192.aiff,0
train19193.aiff,0
train19194.aiff,0
train19195.aiff,1
train19196.aiff,1
train19197.aiff,0
train19198.aiff,0
train19199.aiff,1
train19200.aiff,1
train19201.aiff,1
train19202.aiff,0
train19203.aiff,1
train19204.aiff,0
train19205.aiff,0
train19206.aiff,0
train19207.aiff,1
train19208.aiff,0
train19209.aiff,1
train19210.aiff,1
train19211.aiff,1
train19212.aiff,0
train19213.aiff,1
train19214.aiff,1
train19215.aiff,1
train19216.aiff,1
train19217.aiff,0
train19218.aiff,0
train19219.aiff,0
train19220.aiff,0
train19221.aiff,0
train19222.aiff,0
train19223.aiff,1
train19224.aiff,0
train19225.aiff,1
train19226.aiff,0
train19227.aiff,1
train19228.aiff,0
train19229.aiff,0
train19230.aiff,0
train19231.aiff,0
train19232.aiff,1
train19233.aiff,1
train19234.aiff,1
train19235.aiff,1
train19236.aiff,0
train19237.aiff,1
train19238.aiff,1
train19239.aiff,1
train19240.aiff,1
train19241.aiff,1
train19242.aiff,1
train19243.aiff,1
train19244.aiff,0
train19245.aiff,0
train19246.aiff,1
train19247.aiff,0
train19248.aiff,1
train19249.aiff,1
train19250.aiff,1
train19251.aiff,1
train19252.aiff,1
train19253.aiff,1
train19254.aiff,0
train19255.aiff,0
train19256.aiff,1
train19257.aiff,1
train19258.aiff,0
train19259.aiff,0
train19260.aiff,0
train19261.aiff,1
train19262.aiff,1
train19263.aiff,1
